Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		
0.9889570938	-0.001491212166	-0.00147474484992656	0.9832563578	-0.00196907071	-0.00193610129456526	0.9878380588	-0.001842945166	-0.00182053137525628	0.9825406436	-0.002331215874	-0.0022905143452105	0.9883060888	-0.001808930736	-0.00178777726060627	0.981351296	-0.002446345588	-0.00240072441324768	0.9859707676	-0.002290847204	-0.00225870837618219	0.9802425294	-0.00258558227	-0.00253449770431659	0.984210333	-0.003037306502	-0.00298934844375648	0.9789937786	-0.003701462184	-0.00362370844985917	0.9475299484	-0.01531961036	-0.0145157896139189	0.9519972112	-0.0128330546	-0.0122170321903773	0.9879886308	-0.00159493763	-0.0015757802452751	0.984184997	-0.001821289672	-0.00179248597037345	0.9876934104	-0.001758024534	-0.00173638924755333	0.9834125782	-0.002011685366	-0.00197831669230527	0.9885924106	-0.001385146516	-0.00136934533328663	0.9833868308	-0.001902443746	-0.00187083812615422	0.9888786804	-0.001359607182	-0.00134448655599852	0.9844042238	-0.001819960272	-0.001791576578905	0.9890901746	-0.001329843922	-0.00131533555700173	0.9835469918	-0.001850525836	-0.00182007911924598	0.990006098	-0.001363289464	-0.00134966488269915	0.982267699	-0.00199382136	-0.00195846631950425	0.9915072062	-0.0009403627258	-0.000932376419072575	0.9832495076	-0.001661022026	-0.00163319908917725	0.994924601	0.0004040542546	0.000402003518040257	0.9867647304	-0.0003402978094	-0.000335793876148302	0.9950455424	0.0004843508462	0.000481951150468978	0.9876470498	0.000134952263	0.000133285204415784	0.995591869	0.0007506409664	0.000747332042686142	0.987622483	0.00012382552816	0.000122292875580166	0.9954730762	0.000913338147	0.000909203534804898	0.9897694066	0.000294176567	0.000291166966155215	0.9909082266	-0.0006363479572	-0.000630562425769585	0.9864058506	-0.0010245851794	-0.00101065681539821	0.9829034832	-0.003251735512	-0.00319614216118994	0.9781411772	-0.003757364832	-0.00367523325994236	
0.9934495426	-0.001565618814	-0.00155536329465425	0.9873877714	-0.002030356062	-0.00200474874720666	0.9918475834	-0.001912978048	-0.00189738265400605	0.9859893018	-0.002382625162	-0.00234924291993149	0.9927037916	-0.001903220652	-0.00188933435749182	0.985998676	-0.002534968818	-0.00249947589824929	0.9903670768	-0.002367963442	-0.00234515303202281	0.9846541842	-0.002669572228	-0.00262860546432432	0.9887292276	-0.003145446368	-0.00310999475788987	0.983862041	-0.003816125756	-0.00375454127501083	0.9515237452	-0.01541716214	-0.0146697958598084	0.9559981742	-0.0130147321	-0.0124420601253021	0.9921929718	-0.001652582488	-0.00163968072991336	0.9878417914	-0.001866698884	-0.00184400316957494	0.9916592388	-0.00183172654	-0.00181644854634616	0.9876264964	-0.002087096796	-0.00206127209628115	0.9928869338	-0.001463893682	-0.00145348090933017	0.9877386196	-0.001969367154	-0.00194521999417754	0.9924041982	-0.0014190021	-0.00140822364129462	0.9880795348	-0.00187592895	-0.00185356700423385	0.9936743254	-0.001404612586	-0.0013957274638419	0.9875164982	-0.001905382602	-0.00188159675485824	0.9933834734	-0.001421786724	-0.00141237943432113	0.9870920772	-0.00206533279	-0.00203867363379037	0.9961393652	-0.0010220051098	-0.00101805952130733	0.9872090568	-0.001719778794	-0.00169778120112938	0.9990967284	0.000369983031	0.000369648835835616	0.9906885128	-0.0003670547976	-0.000363636971550449	0.9992534378	0.0004402059254	0.00043987728429588	0.9920377764	0.0001045834093	0.000103750692810303	0.9996841526	0.0007182006696	0.000717973827785829	0.9923223094	8.9799556748E-05	8.91101035352717E-05	1.0003401966	0.000876174073	0.000876472144440643	0.9948978728	0.0002572720006	0.00025595936612794	0.9951979918	-0.000670266801	-0.00066704817432541	0.9903808102	-0.0010501850046	-0.00104008307571564	0.9867145724	-0.0033126256	-0.00326861595242529	0.9825922786	-0.003821178768	-0.00375466075258706	
0.9975489916	-0.001630499408	-0.0016265030402548	0.9918353204	-0.00210067708	-0.00208352572469874	0.9967410862	-0.00199999898	-0.00199348115572409	0.9902944154	-0.00245183427	-0.00242803778506734	0.9960590974	-0.00197422969	-0.00196644944308168	0.9903127936	-0.002609861234	-0.00258457896955088	0.9940161332	-0.00243262978	-0.00241807324742277	0.9886895832	-0.002747116978	-0.00271604593998046	0.9926705124	-0.003245921986	-0.00322213104105305	0.9883478308	-0.003922910826	-0.00387720040529894	0.9549364446	-0.01548983074	-0.0147918038943114	0.9597875738	-0.01320117862	-0.0126703271989902	0.9970315566	-0.00172218686	-0.00171707464578187	0.9918424356	-0.00191792716	-0.00190228154567779	0.9954676628	-0.00190415225	-0.00189552198992286	0.9918207568	-0.002155024988	-0.00213739851452107	0.9971328142	-0.001542550344	-0.0015381275655579	0.9915849692	-0.002027909668	-0.00201084474568416	0.9968213718	-0.001497489758	-0.00149272979482601	0.9916391088	-0.001930966726	-0.00191482212329309	0.9966654226	-0.001452183746	-0.00144734132689994	0.9914001998	-0.001959127458	-0.00194227935329487	0.9970373504	-0.001485403028	-0.00148100229931326	0.9909126166	-0.002117994362	-0.00209874733519347	0.9993762718	-0.0010787190644	-0.00107804623689966	0.9915052272	-0.001785635544	-0.00177046697575012	1.0026753904	0.0003520927064	0.000353034691846613	0.9955916554	-0.0004107093322	-0.000408898783933227	1.0042619788	0.000379422966	0.000381040058637325	0.9963125766	7.3012139628E-05	7.27429129558517E-05	1.0041687388	0.0006772889736	0.000680112414423058	0.9964898724	6.3590212868E-05	6.33670031067221E-05	1.0043145238	0.0008488075652	0.000852469765641676	0.9988098596	0.000233500735	0.000233222836341847	0.9995801566	-0.0007020975782	-0.000701802807165636	0.9945844546	-0.00109028955	-0.00108438503744283	0.9914319006	-0.003393156074	-0.00336408317547825	0.9864020996	-0.00387280231	-0.00382014032991973	
1.0016481872	-0.001701322818	-0.0017041269164917	0.9955658044	-0.002156662382	-0.00214709931915505	1.0001150376	-0.002059958164	-0.00206019513664329	0.994621281	-0.002523024316	-0.00250945367717407	0.999769605	-0.00205180307	-0.00205133034483169	0.9938762368	-0.00267306565	-0.00265669642894135	0.998992333	-0.002525943542	-0.00252339823204886	0.9927165464	-0.002826383158	-0.00280579732741289	0.9961435826	-0.003325431052	-0.00331260680182857	0.9915281034	-0.003995946054	-0.00396209281221133	0.9597226442	-0.01560913958	-0.0149804447114045	0.9634980818	-0.0133854752	-0.0128968796791815	1.0009344744	-0.001777348388	-0.00177900927456847	0.996065677	-0.001975341138	-0.00196756950792792	0.9993915718	-0.001980844596	-0.00197963939428798	0.995313742	-0.002214267526	-0.00220389089709214	1.0014086292	-0.00162347608	-0.00162576295581179	0.9953041654	-0.002085080764	-0.00207528956960461	1.0014036842	-0.001580870198	-0.00158308924051918	0.9955113976	-0.001993578246	-0.00198462986590042	1.0010607158	-0.0015258405	-0.00152745898312663	0.9952267628	-0.002011986662	-0.00200238297241904	1.0016291128	-0.001568004944	-0.00157055940092473	0.9950676182	-0.002177039268	-0.00216630127913663	1.0031091046	-0.001151997176	-0.00115557885571909	0.9959943794	-0.001857068474	-0.00184962976226493	1.0068808114	0.0003169548234	0.000319135729762136	1.0007290008	-0.0004502948614	-0.000450623126714197	1.0073883476	0.0003449564782	0.000347505136567813	1.0004034002	4.1712383328E-05	4.1729210111777E-05	1.008877571	0.0006318058804	0.000637414781961469	1.0003879708	4.01689594982E-05	4.01845438815517E-05	1.0086021964	0.0008167172804	0.000823742842849275	1.0027878654	0.0002107342534	0.000211321752133649	1.0043201874	-0.0007523829476	-0.000755633382930196	0.9979800942	-0.001121053668	-0.0011187892451939	0.9961745962	-0.003474736582	-0.00346144431147522	0.990402364	-0.003925644892	-0.00388796798126132	
1.0056925246	-0.00176940339	-0.0017794757623249	0.9992481532	-0.002207190636	-0.00220553116678333	1.0044594706	-0.00213885771	-0.00214839588307533	0.998755103	-0.00259122864	-0.00258800282723975	1.003986188	-0.002146685884	-0.00215524297751057	0.9983716038	-0.002757450874	-0.00275296065147509	1.0035554286	-0.002612264452	-0.0026215521717434	0.9967691938	-0.002907782658	-0.00289838817576028	1.000329913	-0.003430004304	-0.00343113590700994	0.9949619202	-0.004073033666	-0.00405251339736261	0.9640243324	-0.0156984296	-0.0151336681148684	0.9663693202	-0.01357684314	-0.0131202446756638	1.0055119662	-0.001844136038	-0.00185430085350966	0.9996445294	-0.00202260754	-0.00202188856248419	1.0033262616	-0.002059653638	-0.00206650458480538	0.9988034282	-0.002275400498	-0.00227267781793039	1.0055268504	-0.001702573258	-0.00171198312569201	0.9995327326	-0.002155875546	-0.0021548681756389	1.006004831	-0.001666107824	-0.0016761125199109	0.9993559078	-0.002054665964	-0.00205334256967898	1.0059228912	-0.001612556672	-0.00162210766972209	0.9987919804	-0.002061584014	-0.00205909358010404	1.0052458272	-0.001633449806	-0.00164201860142215	0.9997200708	-0.00224836507	-0.00224773568696465	1.0068558892	-0.001214563442	-0.00122289035438472	1.0005570956	-0.0019368823	-0.00193796132860705	1.011042474	0.0002910954916	0.00029430990599751	1.0043598572	-0.0004721756924	-0.000474234310992175	1.0111969	0.0002987733608	0.000302118696243542	1.0046506126	5.841229748E-06	5.86839504466554E-06	1.013578476	0.0005847371126	0.000592676951449748	1.005617843	-5.3926325018E-06	-5.42292746455181E-06	1.01370409	0.0007687508564	0.000779285887323683	1.0069573908	0.0001822558342	0.000183523859264109	1.008966996	-0.0007991922082	-0.000806358561534161	1.0022082174	-0.001159910544	-0.0011624718786457	1.0001827882	-0.003543229042	-0.00354387670245877	0.9949080676	-0.003990299226	-0.00396998089208544	
1.01010006	-0.001843867294	-0.00186249046430144	1.0033843864	-0.00228036162	-0.00228807924485381	1.0090793914	-0.002222497658	-0.00224267658412256	1.0022204372	-0.002646221162	-0.00265209692990753	1.0074960434	-0.002224885406	-0.0022415632435634	1.0024266596	-0.0028335337	-0.00284040972175503	1.0072250964	-0.00268055928	-0.00269992657920391	1.000691263	-0.00298781074	-0.00298987610301556	1.0045979278	-0.003536698868	-0.00355296035404541	0.998853802	-0.004167718848	-0.00416294181699186	0.968650784	-0.01574830308	-0.0152546061251116	0.970173625	-0.01381425844	-0.0134022291874216	1.010367358	-0.001920140366	-0.00194004714858457	1.0045517946	-0.00208922619	-0.00209873591848982	1.0081290148	-0.002160191132	-0.00217775135768286	1.0026360156	-0.0023459644	-0.00235214839875544	1.009516272	-0.0017805419	-0.0017974860210278	1.0040020332	-0.002234865596	-0.00224380960231273	1.010260226	-0.001745312128	-0.00176321942487382	1.0035760406	-0.002130867924	-0.00213848799420946	1.010020502	-0.00167791103	-0.00169472454083194	1.003457815	-0.002132559804	-0.00213993380127867	1.009431906	-0.00170966839	-0.00172579382154565	1.0039191496	-0.00231155748	-0.00232061681957312	1.011392796	-0.001300562968	-0.00131538001657958	1.0049171286	-0.002000346222	-0.0020101821816181	1.014656206	0.0002712574746	0.000275233080026777	1.009666654	-0.0005066754268	-0.000511573282841178	1.015846244	0.0002379451492	0.00024171568609284	1.009776606	-4.4913284852E-05	-4.53523843421638E-05	1.016801304	0.0005565634532	0.000565914444972503	1.009861506	-3.65852611818E-05	-3.69460469544559E-05	1.017338752	0.0007445224512	0.000757431541339789	1.011464554	0.000149753662	0.000151470520944697	1.01261675	-0.000841018184	-0.000851629100172982	1.0063925204	-0.001198553164	-0.00120621493955135	1.0039735836	-0.003609954818	-0.00362429927526155	0.9981586706	-0.004028637086	-0.00402121903809162	
1.014284554	-0.001915559732	-0.00194292264843198	1.0070503114	-0.002337854098	-0.00235433669739867	1.013058728	-0.002295911528	-0.00232589321215622	1.0064783676	-0.002719087386	-0.00273670263362303	1.011332246	-0.002311008684	-0.00233719760291522	1.005950464	-0.002895016686	-0.00291224337856944	1.011348136	-0.002759001686	-0.00279031121235696	1.0044967694	-0.003067212678	-0.00308100522611372	1.008471356	-0.00363475303	-0.00366554431688921	1.0020481536	-0.004242808896	-0.00425149882031445	0.9729154996	-0.01576919114	-0.015342090476261	0.9736089006	-0.0140767998	-0.0137052975772443	1.013872646	-0.001967818654	-0.00199511750557914	1.00871707	-0.002141352124	-0.00216001844035956	1.012378196	-0.002250016778	-0.00227786792668137	1.0063649146	-0.002411606894	-0.00242695656592908	1.013737928	-0.001866162784	-0.00189179999396287	1.008246964	-0.00231143419	-0.0023304965045533	1.014429878	-0.001823664028	-0.00184997927743703	1.007456952	-0.002198062846	-0.00221445369513561	1.013974472	-0.001745551086	-0.00176994424077588	1.0074342342	-0.002191802342	-0.00220809671393054	1.013705754	-0.001788720316	-0.0018132360766259	1.0079983678	-0.002374807148	-0.00239380172902377	1.015819418	-0.001385952974	-0.00140787794342405	1.0090397266	-0.002067207756	-0.00208589474893964	1.018580432	0.0002530956368	0.000257798263069059	1.014809388	-0.0005526322832	-0.000560816429103235	1.020054708	0.00017885499204	0.000182441876679705	1.01446546	-8.8505943952E-05	-8.97862231439999E-05	1.0218023	0.0004980043168	0.000508861956316169	1.013893098	-6.84779139698E-05	-6.9429284339418E-05	1.02148342	0.0007094464438	0.000724687779719662	1.014910928	0.00012989902192	0.00013183593688312	1.016725776	-0.0008889273502	-0.000903795349939719	1.011471458	-0.001256395652	-0.0012708083419533	1.00897756	-0.00370400185	-0.00373725474884849	1.0022843742	-0.0040848939	-0.0040942253262349	
1.017639988	-0.001973995118	-0.00200881636819358	1.011720394	-0.002416860772	-0.00244518733249098	1.016668592	-0.002362225418	-0.00240160038970467	1.01103049	-0.002796174996	-0.00282701817633163	1.015447424	-0.002404474826	-0.00244161776813455	1.010097098	-0.002978120994	-0.00300819137353228	1.015463696	-0.002837308336	-0.00288118360956617	1.008829344	-0.003160097928	-0.00318799951968	1.01251798	-0.003733292962	-0.00378002624863246	1.0061283864	-0.004341032062	-0.00436763558385072	0.977016153	-0.01581504088	-0.0154515504001153	0.9762770764	-0.01437989084	-0.0140387577882263	1.018217712	-0.00203408729	-0.00207114370643208	1.013434462	-0.00220364226	-0.00223324700820356	1.016991268	-0.002350949534	-0.00239089514758667	1.011268438	-0.002512951538	-0.00254126857660296	1.018012032	-0.001953245592	-0.00198842751410696	1.01210473	-0.002380626674	-0.00240944351711957	1.017607486	-0.001883182696	-0.00191634080895526	1.011905834	-0.002279005206	-0.00230613866366777	1.01846559	-0.00182336735	-0.00185703690390449	1.011837582	-0.002259471026	-0.0022862176995469	1.018648152	-0.001881503056	-0.00191658961097675	1.01195557	-0.00243700678	-0.00246614258514876	1.020422404	-0.001475519112	-0.00150565275941499	1.0137627	-0.002147371594	-0.00217692522503674	1.023202128	0.000215248162	0.000220242377406489	1.018396294	-0.0005771654482	-0.000587783153471729	1.02362164	0.00012880050152	0.000131842980598725	1.019450286	-0.00013749377528	-0.000140168068532416	1.0254915	0.0004600783432	0.000471806430285683	1.019137298	-0.0001224490298898	-0.000124792373464612	1.026721724	0.000655627708	0.000673147210659929	1.018708828	0.00010660151954	0.000108595909033612	1.02043952	-0.0009381913134	-0.000957367493514065	1.015818808	-0.001289050204	-0.00130944144167944	1.012345296	-0.003768380052	-0.00381490181918243	1.0062342846	-0.004137707854	-0.00416350350235349	
1.022362708	-0.002058854104	-0.00210489565714235	1.016499492	-0.002499446064	-0.0025406856543374	1.020650148	-0.0024367512	-0.00248707047291918	1.014898212	-0.002861710362	-0.00290434472965567	1.019410082	-0.002494452852	-0.00254287038640245	1.013923282	-0.003052206258	-0.0030947029864523	1.018968288	-0.002903622226	-0.00295869896862597	1.012969062	-0.00325001408	-0.00329216371410439	1.017144116	-0.003857996986	-0.00392413893385563	1.01023608	-0.004440881538	-0.00448633875669349	0.9807406132	-0.01580265286	-0.0154983034561031	0.9788681988	-0.01473888868	-0.0144274294145053	1.022975628	-0.002109115462	-0.00215757371426396	1.017395978	-0.00225522055	-0.00229445231707295	1.021623934	-0.00245424187	-0.00250731223421692	1.015540256	-0.002596986748	-0.00263734458689253	1.022084466	-0.00204048078	-0.00208554370840956	1.016366848	-0.002460807134	-0.00250108279031949	1.021643136	-0.001963165524	-0.00200565458242644	1.016883428	-0.002372747478	-0.00241280758920699	1.021974178	-0.00188338841	-0.00192477432216448	1.01626579	-0.002329244402	-0.00236713140230161	1.022722806	-0.00195868117	-0.00200318790224176	1.017121326	-0.002523389564	-0.00256659333935024	1.024567702	-0.001552025832	-0.00159015554013688	1.01730661	-0.00220397842	-0.00224212181496336	1.027499442	0.00017869360776	0.000183607582262367	1.022599242	-0.000604853339	-0.000618522565982569	1.027899484	6.4817564E-05	6.6625940589737E-05	1.023868792	-0.00017805545938	-0.000182305428104406	1.02888663	0.000424223813	0.00043647820932332	1.023782584	-0.00016464164072	-0.000168557244370321	1.03033996	0.000622668396	0.000641560130227904	1.022854508	7.527313434E-05	7.69934647909586E-05	1.02395426	-0.0009795148972	-0.0010029784517214	1.020249046	-0.001330023776	-0.00135695548862132	1.016128672	-0.003844598636	-0.00390660690637169	1.010043028	-0.004191831352	-0.00423393003163941	
1.026030982	-0.002125625132	-0.00218095724154984	1.020333414	-0.002562955238	-0.00261506886791772	1.024511654	-0.002508974658	-0.00257047377671166	1.018745324	-0.002927459984	-0.00298233616989711	1.023485874	-0.002588087996	-0.00264887150457497	1.017824172	-0.003128774852	-0.00318454267311132	1.02245411	-0.002971093278	-0.00303780653328447	1.017628172	-0.003353356286	-0.00341246982738689	1.020875174	-0.003953370186	-0.00403589747651916	1.014057	-0.004534957198	-0.00459870509133229	0.985064498	-0.0158285288	-0.0155921217764505	0.982627412	-0.0151497982	-0.0148866069975883	1.026446862	-0.002163255582	-0.00222046690384788	1.021540074	-0.002309451174	-0.00235919692318735	1.025787436	-0.002548165152	-0.00261387579777463	1.019515408	-0.002675581534	-0.00272779659927328	1.026192732	-0.002132089734	-0.00218793498900261	1.019791406	-0.002524118678	-0.00257407453554848	1.02514126	-0.002032543634	-0.00208364434196374	1.020908614	-0.002445811336	-0.00249694986114125	1.0260735	-0.001951407106	-0.00200228711917829	1.020714672	-0.002399779676	-0.00244949032486061	1.026562812	-0.00203191403	-0.00208588738037905	1.02131622	-0.002590465352	-0.00264568428134561	1.02842204	-0.001634949132	-0.00168141772162767	1.020807524	-0.002253975652	-0.00230087530447441	1.032066726	0.00013382003398	0.000138111204342947	1.026994154	-0.0006366388642	-0.0006538243917426	1.032432902	-6.84624440000001E-06	-7.06828797369325E-06	1.027987838	-0.0002155695454	-0.000221602870914389	1.033077528	0.0003746717144	0.000387064928523874	1.027251216	-0.00019225103292	-0.000197490107344326	1.034081606	0.0005887495524	0.000608815082677573	1.026683164	4.854477516E-05	4.98401033569374E-05	1.028461232	-0.0010500169248	-0.00107990170010066	1.024858564	-0.001376833036	-0.00141105912814272	1.020979304	-0.003947026564	-0.00402983243418223	1.0139254	-0.004248850066	-0.00430801700270908	
